CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
F32685,2020-08-31,2020-09-30,23625.000000000004
F32686,2020-08-18,2020-09-15,26413.0
F32687,2020-08-31,2020-08-31,230.00000000000003
F32688,2020-08-31,2020-08-31,258.62
F32689,2020-08-31,2020-08-31,258.6206
F32690,2020-08-31,2020-08-31,425.25000000000006
F32691,2020-08-31,2020-08-31,170.64000000000001
F32692,2020-08-31,2020-08-31,1961.5200000000002
F32693,2020-08-21,2020-08-31,2738.36
F32694,2020-08-31,2020-08-31,1417.6200000000001
F32695,2020-08-25,2020-08-31,1112.0
F32696,2020-08-06,2020-08-31,1797.4
F32697,2020-08-31,2020-08-31,347.22200000000004
F32698,2020-08-19,2020-08-31,2648.28
F32699,2020-08-31,2020-08-31,1485.3448
F32700,2020-08-31,2020-08-31,1485.3448
F32701,2020-08-31,2020-08-31,1485.3448
F32702,2020-08-21,2020-08-31,1732.7600000000002
F32703,2020-08-13,2020-09-30,6442.6
F32704,2020-08-31,2020-08-31,126.00000000000001
F32705,2020-08-31,2020-09-15,2787.8
F32706,2020-08-31,2020-08-31,2889.8632000000002
F32707,2020-08-31,2020-08-31,2605.4300000000003
F32708,2020-08-25,2020-08-31,2430.0
F32709,2020-08-31,2020-08-31,1722.0000000000002
F32710,2020-08-31,2020-08-31,4632.137900000001
F32711,2020-08-31,2020-08-31,515.0775
F32712,2020-08-31,2020-08-31,2600.0
F32713,2020-08-31,2020-08-31,1917.1982000000003
F32714,2020-08-31,2020-08-31,500.00000000000006
F32715,2020-08-31,2020-08-31,756.5948000000001
F32716,2020-08-31,2020-08-31,969.8275000000001
F32717,2020-08-31,2020-08-31,663.7931000000001
F32718,2020-08-31,2020-08-31,6458.0172
F32719,2020-09-02,2020-09-02,1901.7999
F32720,2020-09-02,2020-09-02,310.34000000000003
F32721,2020-09-01,2020-09-17,2277.0
F32722,2020-08-20,2020-09-02,4250.000000000001
F32723,2020-09-02,2020-09-02,569.32
F32724,2020-09-02,2020-09-02,594.0
F32725,2020-09-02,2020-09-02,172.48000000000002
F32726,2020-09-02,2020-09-02,369.24
F32727,2020-09-02,2020-09-02,279.32000000000005
F32728,2020-09-02,2020-09-02,1049.1887000000002
F32729,2020-09-02,2020-09-02,906.8964000000001
F32730,2020-09-02,2020-10-03,2481.0
F32731,2020-08-19,2020-10-03,1570.0000000000002
F32732,2020-08-28,2020-10-03,756.0000000000001
F32733,2020-09-03,2020-10-03,1397.0000000000002
F32734,2020-08-27,2020-10-03,8700.0
F32735,2020-09-03,2020-09-03,420.00000000000006
F32736,2020-09-03,2020-09-18,2484.0
F32737,2020-09-03,2020-10-03,895.5
F32738,2020-09-03,2020-10-03,126.00000000000001
F32739,2020-09-03,2020-09-03,1110.45
F32740,2020-09-03,2020-10-03,2386.5600000000004
F32741,2020-08-26,2020-09-03,2226.6200000000003
F32742,2020-09-03,2020-09-03,1072.4
F32743,2020-09-03,2020-09-03,600.0
F32744,2020-09-03,2020-09-03,400.00000000000006
F32745,2020-09-07,2020-09-11,6145.500000000001
F32746,2020-09-04,2020-09-11,5905.650000000001
F32747,2020-09-03,2020-09-18,102.00000000000001
F32748,2020-09-03,2020-09-03,1791.5273
F32749,2020-09-03,2020-09-03,1072.4
F32750,2020-09-03,2020-09-03,72.0
F32751,2020-09-03,2020-09-03,7440.136
F32752,2020-08-11,2020-09-18,1369.75
F32753,2020-09-07,2020-09-03,2600.0
F32754,2020-09-04,2020-09-04,419.998724
F32755,2020-09-04,2020-09-04,595.368
F32756,2020-09-04,2020-09-04,467.71000000000004
F32757,2020-09-04,2020-09-04,1300.0
F32758,2020-09-04,2020-09-19,4990.0
F32759,2020-09-04,2020-09-04,515.08
F32760,2020-09-04,2020-09-04,300.0
F32761,2020-09-07,2020-09-07,1812.71
F32762,2020-09-07,2020-10-07,1211.25
F32763,2020-09-07,2020-10-07,4543.4400000000005
F32764,2020-09-07,2020-09-07,3545.0000000000005
F32765,2020-08-24,2020-09-07,2601.3900000000003
F32766,2020-09-07,2020-09-07,2530.0
F32767,2020-08-27,2020-09-07,18579.0
F32768,2020-09-07,2020-09-07,1940.8400000000001
F32769,2020-09-07,2020-09-07,201.0
F32770,2020-09-07,2020-10-07,1575.0000000000002
F32771,2020-06-10,2020-09-07,1268.03
F32772,2020-08-25,2020-09-07,1722.0000000000002
F32773,2020-08-28,2020-09-22,602.0
F32774,2020-09-07,2020-09-07,289.66
F32775,2020-08-06,2020-10-07,3553.6000000000004
F32776,2020-09-04,2020-10-07,4191.0
F32777,2020-09-04,2020-10-07,4102.0
F32778,2020-09-08,2020-10-08,2150.0
F32779,2020-09-08,2020-09-08,1635.8500000000004
F32780,2020-09-08,2020-10-08,1129.5
F32781,2020-08-21,2020-09-08,1125.0
F32782,2020-08-28,2020-09-08,2400.0
F32783,2020-09-08,2020-09-08,260.77
F32784,2020-08-11,2020-09-08,912.74
F32785,2020-09-08,2020-09-08,851.7234000000001
F32786,2020-09-08,2020-09-08,160.0
F32787,2020-09-08,2020-09-08,327.5
F32788,2020-09-08,2020-09-08,601.6863000000001
F32789,2020-09-08,2020-09-08,932.2720000000002
F32790,2020-09-08,2020-09-08,813.7500000000001
F32791,2020-09-08,2020-09-08,549.0400000000001
F32792,2020-08-26,2020-09-08,1390.24
F32793,2020-09-08,2020-09-08,1603.44
F32794,2020-09-08,2020-09-08,486.20000000000005
F32795,2020-09-08,2020-09-08,700.8620000000001
F32796,2020-09-01,2020-09-08,1440.0000000000002
F32797,2020-09-08,2020-09-08,416.00000000000006
F32798,2020-09-08,2020-09-08,477.27200000000005
F32799,2020-09-01,2020-10-08,3490.0000000000005
F32800,2020-09-09,2020-09-09,927.5006
F32801,2020-09-09,2020-09-09,1536.0000000000002
F32802,2020-09-04,2020-09-09,975.0000000000001
F32803,2020-09-09,2020-09-09,432.00000000000006
F32804,2020-08-25,2020-10-09,1990.0
F32805,2020-09-02,2020-10-09,17703.6
F32806,2020-09-10,2020-10-09,690.0
F32807,2020-09-04,2020-11-08,9606.000000000002
F32808,2020-09-04,2020-11-08,5757.1
F32809,2020-09-03,2020-10-09,21673.2
F32810,2020-08-26,2020-09-09,6457.9800000000005
F32811,2020-09-09,2020-09-09,1716.0000000000002
F32812,2020-08-31,2020-09-09,10271.400000000001
F32813,2020-09-09,2020-09-09,969.8275000000001
F32814,2020-09-09,2020-09-09,105.3096
F32815,2020-09-03,2020-09-24,6747.000000000001
F32816,2020-09-09,2020-09-09,960.0000000000001
F32817,2020-09-09,2020-09-09,3572.5
F32818,2020-09-02,2020-10-24,9981.1
F32819,2020-08-31,2020-10-24,24952.750000000004
F32820,2020-09-03,2020-09-10,1182.0
F32821,2020-09-01,2020-09-10,4632.14
F32822,2020-04-28,2020-09-10,1425.0000000000002
F32823,2020-09-04,2020-09-10,820.0000000000001
F32824,2020-09-03,2020-09-10,820.95
F32825,2020-09-10,2020-09-10,1760.0000000000002
F32826,2020-09-11,2020-09-11,1086.0
F32827,2020-09-11,2020-09-11,1301.8200000000002
F32828,2020-09-04,2020-09-26,2624.0000000000005
F32829,2020-09-11,2020-09-11,756.59
F32830,2020-09-11,2020-09-11,1325.25
F32831,2020-09-09,2020-09-11,1599.7092
F32832,2020-09-04,2020-10-26,3129.5000000000005
F32833,2020-09-11,2020-09-11,272.58270000000005
F32834,2020-09-28,2020-09-11,46874.00000000001
F32835,2020-09-11,2020-09-11,379.31030000000004
F32836,2020-09-14,2020-09-14,120.0
F32837,2020-09-14,2020-09-14,300.0
F32838,2020-09-14,2020-09-14,137.93
F32839,2020-09-15,2020-09-15,297.0
F32840,2020-09-15,2020-09-15,19465.0
F32841,2020-09-17,2020-09-15,4054.0000000000005
F32842,2020-09-15,2020-09-15,3910.0000000000005
F32843,2020-09-15,2020-09-15,876.272
F32844,2020-09-15,2020-09-15,120.00000000000001
F32845,2020-09-15,2020-09-15,2440.0
F32846,2020-09-07,2020-10-02,1100.0
F32847,2020-09-17,2020-09-17,495.68000000000006
F32848,2020-09-17,2020-09-17,126.0
F32849,2020-09-15,2020-10-18,35700.0
F32850,2020-09-11,2020-09-18,7600.000000000001
F32851,2020-09-18,2020-09-18,379.3102
F32852,2020-09-18,2020-09-18,137.931
F32853,2020-09-02,2020-09-18,420.27000000000004
F32854,2020-09-02,2020-09-18,420.27750000000003
F32855,2020-09-18,2020-10-18,112.00000000000001
F32856,2020-09-18,2020-09-18,267.27270000000004
F32857,2020-09-18,2020-09-18,3369.1407999999997
F32858,2020-09-18,2020-09-18,3109.1871
F32859,2020-09-18,2020-09-18,267.27270000000004
F32860,2020-09-11,2020-11-17,8500.0
F32861,2020-09-18,2020-10-03,183.5
F32862,2020-09-18,2020-10-18,23340.000000000004
F32863,2020-09-18,2020-10-18,46680.00000000001
F32864,2020-09-18,2020-09-18,2475.0
F32865,2020-09-18,2020-09-18,636.36
F32866,2020-09-18,2020-09-18,252.3
F32867,2020-09-21,2020-09-21,3307.491
F32868,2020-09-07,2020-09-21,1580.0000000000002
F32869,2020-09-21,2020-09-21,390.00000000000006
F32870,2020-09-21,2020-09-21,471.62000000000006
F32871,2020-09-21,2020-09-21,859.09
F32872,2020-09-10,2020-09-21,258.62
F32873,2020-09-21,2020-09-21,387.00000000000006
F32874,2020-09-21,2020-09-21,514.0
F32875,2020-09-21,2020-09-21,258.62
F32876,2020-09-09,2020-09-21,396.00000000000006
F32877,2020-09-14,2020-10-21,2481.0
F32878,2020-09-17,2020-10-21,5754.0
F32879,2020-09-17,2020-10-21,7308.000000000001
F32880,2020-09-21,2020-10-21,261.0
F32881,2020-09-14,2020-10-06,30784.0
F32882,2020-08-06,2020-10-21,3553.6000000000004
F32883,2020-09-17,2020-09-22,9200.0
F32884,2020-09-24,2020-10-22,9356.0
F32885,2020-09-15,2020-09-22,3877.8
F32886,2020-09-22,2020-09-22,7413.000000000001
F32887,2020-09-21,2020-09-22,1370.6896000000002
F32888,2020-09-22,2020-09-22,781.5400000000001
F32889,2020-09-22,2020-09-22,227.50000000000003
F32890,2020-09-15,2020-10-07,3977.88
F32891,2020-09-22,2020-09-22,862.98
F32892,2020-09-22,2020-09-22,862.98
F32893,2020-08-28,2020-09-22,1917.2
F32894,2020-09-22,2020-09-22,587.2875
F32895,2020-09-22,2020-09-22,1293.1034000000002
F32896,2020-09-22,2020-09-22,504.687
F32897,2020-09-22,2020-09-22,511.208
F32898,2020-09-23,2020-10-23,895.5
F32899,2020-09-25,2020-11-22,1130.5
F32900,2020-09-23,2020-11-22,17000.0
F32901,2020-09-09,2020-10-08,955.44
F32902,2020-09-23,2020-09-23,1665.4900000000002
F32903,2020-09-18,2020-09-23,1374.3618000000001
F32904,2020-09-23,2020-10-08,1560.5454000000002
F32905,2020-09-23,2020-09-23,911.46
F32906,2020-09-24,2020-09-24,344.4
F32907,2020-09-28,2020-10-24,2460.0
F32908,2020-09-28,2020-10-02,4198.6
F32909,2020-09-24,2020-10-09,1050.0
F32910,2020-09-11,2020-10-24,155400.0
F32911,2020-09-24,2020-09-24,3300.0000000000005
F32912,2020-09-24,2020-09-24,150.0
F32913,2020-08-13,2020-09-24,533.6
F32914,2020-09-21,2020-09-24,1517.6000000000001
F32915,2020-09-24,2020-09-24,764.5948320000001
F32916,2020-09-28,2020-09-28,2403.4291
F32917,2020-09-28,2020-09-28,2555.19
F32918,2020-09-23,2020-09-28,1440.0000000000002
F32919,2020-09-28,2020-09-28,240.00000000000003
F32920,2020-09-28,2020-09-28,1655.4
F32921,2020-09-28,2020-09-28,182.12
F32922,2020-09-18,2020-09-28,1944.7200000000003
F32923,2020-09-18,2020-10-13,2142.0
F32924,2020-09-09,2020-09-28,422.84000000000003
F32925,2020-09-22,2020-09-28,536.0
F32926,2020-09-11,2020-09-28,1767.8955
F32927,2020-09-28,2020-09-28,1625.862
F32928,2020-08-20,2020-09-28,1348.2800000000002
F32929,2020-09-28,2020-09-28,236.0
F32930,2020-09-18,2020-10-28,4050.0000000000005
F32931,2020-09-18,2020-10-28,2700.0
F32932,2020-09-28,2020-10-28,6256.000000000001
F32933,2020-09-28,2020-10-13,570.255
F32934,2020-09-28,2020-10-28,15332.545800000002
F32935,2020-09-21,2020-10-28,5496.0
F32936,2020-09-17,2020-10-28,1918.0000000000002
F32937,2020-09-17,2020-10-28,3836.0000000000005
F32938,2020-09-28,2020-10-28,1660.0000000000002
F32939,2020-09-21,2020-10-29,3754.12
F32940,2020-09-30,2020-11-28,12200.0
F32941,2020-09-29,2020-09-29,4223.6364
F32942,2020-09-24,2020-09-29,4129.0
F32943,2020-09-29,2020-09-29,10701.696
F32944,2020-06-29,2020-09-29,1101.6
F32945,2020-09-15,2020-09-29,968.4000000000001
F32946,2020-09-29,2020-09-29,250.00000000000003
F32947,2020-09-30,2020-09-29,1330.5363
F32948,2020-09-29,2020-09-29,1137.92
F32949,2020-09-29,2020-10-29,5350.0
F32950,2020-09-30,2020-11-28,35673.0
F32951,2020-09-30,2020-11-28,1937.6000000000001
F32952,2020-09-25,2020-10-29,1240.0
F32953,2020-09-22,2020-09-29,982.8600000000001
F32954,2020-09-30,2020-10-15,10240.0
F32955,2020-09-30,2020-09-30,2464.0
F32956,2020-09-24,2020-09-30,2904.0000000000005
F32957,2020-09-30,2020-09-30,5347.9827000000005
F32958,2020-09-30,2020-09-30,2823.362
F32959,2020-09-30,2020-09-30,2500.0
F32960,2020-09-30,2020-09-30,841.4000000000001
F32961,2020-09-30,2020-09-30,675.0
F32962,2020-09-30,2020-09-30,1129.218
F32963,2020-09-28,2020-10-30,28305.000000000004
F32964,2020-09-30,2020-09-30,1248.33
F32965,2020-10-05,2020-11-29,9450.0
F32966,2020-09-30,2020-09-30,5725.000000000001
F32967,2020-09-30,2020-10-15,5110.8486
F32968,2020-09-24,2020-09-30,258.62
F32969,2020-09-30,2020-09-30,710.0000000000001
F32970,2020-09-29,2020-09-30,4980.0
F32971,2020-09-30,2020-10-15,600.0
F32972,2020-09-24,2020-10-08,279.0
F32973,2020-09-30,2020-09-30,2248.9432
F32974,2020-09-30,2020-09-30,431.0344
F32975,2020-09-30,2020-09-30,1134.3319999999999
F32976,2020-09-30,2020-09-30,2278.4482
F32977,2020-09-30,2020-09-30,204.0
F32978,2020-09-30,2020-09-30,13603.9655
F32979,2020-09-30,2020-09-30,6300.0
F32980,2020-09-25,2020-10-30,1253.77
F32981,2020-09-24,2020-09-30,1286.2
F32982,2020-03-30,2020-12-04,34500.0
F32983,2020-09-18,2020-10-15,15200.0
F32984,2020-09-30,2020-09-30,365.0
F32985,2020-09-30,2020-09-30,172.4137
F32986,2020-09-30,2020-09-30,600.0
F32987,2020-09-09,2020-10-02,888.0000000000001
F32988,2020-09-09,2020-10-02,907.0000000000001
F32989,2020-09-09,2020-10-02,907.0000000000001
F32990,2020-09-09,2020-10-02,1298.4
F32991,2020-09-09,2020-10-02,1088.95
F32992,2020-09-09,2020-10-02,1088.95
F32993,2020-10-02,2020-10-02,1655.4
F32994,2020-10-02,2020-10-02,807.0000000000001
F32995,2020-10-02,2020-10-02,1217.16
F32996,2020-10-02,2020-10-02,3591.38
F32997,2020-10-02,2020-10-02,790.2600000000001
F32998,2020-10-02,2020-10-02,1609.7586000000001
F32999,2020-10-02,2020-10-02,1350.0
F33000,2020-10-02,2020-10-02,258.0
F33001,2020-10-02,2020-10-02,1573.1034
F33002,2020-10-02,2020-10-02,1265.0
F33003,2020-10-02,2020-10-02,126.00000000000001
F33004,2020-10-02,2020-10-02,3605.715
F33005,2020-10-02,2020-10-02,922.4200000000001
F33006,2020-10-02,2020-10-02,922.4200000000001
F33007,2020-10-02,2020-10-02,3605.715
F33008,2020-10-02,2020-10-02,270.0
F33009,2020-10-02,2020-10-02,414.26000000000005
F33010,2020-10-02,2020-10-02,1890.0000000000002
F33011,2020-10-06,2020-10-10,7224.000000000001
F33012,2020-10-02,2020-10-02,1108.89
F33013,2020-10-02,2020-10-17,2380.0
F33014,2020-10-02,2020-10-02,1845.0000000000002
F33015,2020-10-01,2020-11-04,1960.0
F33016,2020-10-05,2020-10-05,12009.400000000001
F33017,2020-10-05,2020-10-05,972.3600000000001
F33018,2020-10-05,2020-10-05,972.3600000000001
F33019,2020-10-05,2020-10-05,6300.000000000001
F33020,2020-10-05,2020-10-05,5347.9800000000005
F33021,2020-10-05,2020-10-05,7123.210000000001
F33022,2020-10-02,2020-11-05,5550.0
F33023,2020-10-06,2020-10-06,1960.0000000000002
F33024,2020-09-28,2020-10-06,792.0000000000001
F33025,2020-10-06,2020-10-06,267.24
F33026,2020-10-06,2020-10-06,504.00000000000006
F33027,2020-10-06,2020-10-06,1781.2500000000002
F33028,2020-10-06,2020-10-06,2142.24
F33029,2020-09-29,2020-10-06,440.20000000000005
F33030,2020-10-06,2020-10-21,590.0000000000001
F33031,2020-10-07,2020-10-07,901.95
F33032,2020-09-28,2020-11-06,13940.000000000002
F33033,2020-10-07,2020-10-07,739.9200000000001
F33034,2020-10-07,2020-10-07,790.0
F33035,2020-09-18,2020-10-07,6230.9
F33036,2020-10-07,2020-11-06,1575.0000000000002
F33037,2020-10-07,2020-11-06,11484.000000000002
F33038,2020-10-06,2020-10-07,2500.0
F33039,2020-09-28,2020-10-15,2500.0
F33040,2020-09-28,2020-10-07,600.0
F33041,2020-09-15,2020-10-07,5725.003000000001
F33042,2020-10-06,2020-10-07,1100.0
F33043,2020-10-07,2020-10-07,1350.0
F33044,2020-09-22,2020-10-07,1827.2700000000002
F33045,2020-10-01,2020-11-06,2600.0
F33046,2020-10-07,2020-12-07,1937.6
F33047,2020-09-09,2020-10-08,1920.8400000000001
F33048,2020-10-08,2020-10-23,255.00000000000003
F33049,2020-09-08,2020-10-08,650.86
F33050,2020-10-08,2020-11-07,895.5000000000001
F33051,2020-10-01,2020-10-08,2823.36
F33052,2020-10-01,2020-10-08,2823.36
F33053,2020-10-02,2020-10-08,1074.94
F33054,2020-10-08,2020-10-08,347.41
F33055,2020-09-28,2020-10-08,3810.5000000000005
F33056,2020-10-05,2020-10-08,422.84000000000003
F33057,2020-10-08,2020-10-08,1226.0
F33058,2020-10-08,2020-10-23,5671.0
F33059,2020-10-08,2020-10-08,1058.5800000000002
F33060,2020-09-29,2020-10-08,2922.4477
F33061,2020-10-08,2020-10-08,113.2664
F33062,2020-10-05,2020-11-07,980.0000000000001
F33063,2020-09-22,2020-10-08,11454.000000000002
F33064,2020-10-06,2020-11-08,14753.0
F33065,2020-10-06,2020-10-09,2000.0
F33066,2020-10-02,2020-10-09,1600.0000000000002
F33067,2020-10-14,2020-10-09,3000.0
F33068,2020-10-09,2020-10-09,2077.5
F33069,2020-10-09,2020-10-09,345.8808
F33070,2020-10-02,2020-10-09,4520.0
F33071,2020-09-25,2020-10-17,350.00000000000006
F33072,2020-10-07,2020-10-17,4200.0
F33073,2020-10-09,2020-10-17,100.00000000000001
F33074,2020-10-07,2020-10-17,1563.0800000000002
F33075,2020-10-09,2020-10-09,538.4000000000001
F33076,2020-10-09,2020-10-09,1970.0000000000002
F33077,2020-10-09,2020-10-09,332.9262
F33078,2020-10-09,2020-10-09,380.00000000000006
F33079,2020-10-09,2020-10-09,344.8275
F33080,2020-09-08,2020-10-09,912.74
F33081,2020-10-12,2020-10-12,224.0
F33082,2020-09-30,2020-11-11,28305.000000000004
F33083,2020-10-12,2020-10-12,1350.0
F33084,2020-10-12,2020-10-27,6012.27
F33085,2020-10-12,2020-10-12,1736.4375
F33086,2020-10-12,2020-10-12,206.00000000000003
F33087,2020-10-12,2020-10-12,795.0
F33088,2020-10-08,2020-10-13,4210.0
F33089,2020-10-12,2020-10-13,7120.0
F33090,2020-10-05,2020-10-13,1220.3300000000002
F33091,2020-10-13,2020-10-28,115.0
F33092,2020-10-13,2020-10-13,261.16400000000004
F33093,2020-10-13,2020-10-13,614.4128
F33094,2020-10-06,2020-10-13,733.6206000000001
F33095,2020-10-01,2020-10-13,26060.0
F33096,2020-10-02,2020-10-13,710.0000000000001
F33097,2020-10-13,2020-10-13,1168.0
F33098,2020-10-07,2020-10-13,2077.5
F33099,2020-10-13,2020-10-13,738.0000000000001
F33100,2020-10-16,2020-11-12,57000.00000000001
F33101,2020-10-13,2020-10-13,160.0
F33102,2020-10-07,2020-10-13,980.0
F33103,2020-09-29,2020-11-13,1041.0
F33104,2020-10-09,2020-12-13,7788.000000000001
F33105,2020-10-09,2020-12-13,3450.0000000000005
F33106,2020-10-12,2020-12-13,1725.0000000000002
F33107,2020-10-14,2020-11-13,1770.4350000000002
F33108,2020-10-07,2020-10-14,1277.6100000000001
F33109,2020-10-14,2020-10-14,2002.3300000000004
F33110,2020-09-24,2020-11-28,12458.150000000001
F33111,2020-10-14,2020-10-14,1275.8600000000001
F33112,2020-10-14,2020-10-14,10625.0
F33113,2020-10-14,2020-10-14,220.50000000000003
F33114,2020-10-14,2020-10-22,11824.52
F33115,2020-10-14,2020-10-14,155.16000000000003
F33116,2020-10-14,2020-10-14,275.0
F33117,2020-10-14,2020-10-14,200.45450000000002
F33118,2020-09-29,2020-12-13,3180.0000000000005
F33119,2020-10-12,2020-10-14,378.00000000000006
F33120,2020-10-06,2020-10-14,3835.05
F33121,2020-10-02,2020-10-14,614.9100000000001
F33122,2020-10-08,2020-10-14,708.8000000000001
F33123,2020-10-14,2020-10-14,1200.0
F33124,2020-10-14,2020-10-14,2400.0
F33125,2020-10-14,2020-10-14,1485.0000000000002
F33126,2020-10-07,2020-11-13,2165.0
F33127,2020-10-14,2020-10-14,6557.000000000001
F33128,2020-10-10,2020-11-13,1590.0000000000002
F33129,2020-10-06,2020-11-13,1300.0
F33130,2020-10-14,2020-10-14,206.89640000000003
F33131,2020-10-12,2020-10-15,13712.0
F33132,2020-10-09,2020-12-14,8500.0
F33133,2020-10-13,2020-12-14,1900.0000000000002
F33134,2020-10-07,2020-11-14,12000.0
F33135,2020-10-12,2020-11-14,28305.000000000004
F33136,2020-09-22,2020-10-15,5347.9800000000005
F33137,2020-10-15,2020-10-15,452.59000000000003
F33138,2020-10-15,2020-10-15,1282.3200000000002
F33139,2020-10-15,2020-10-15,90.00000000000001
F33140,2020-10-08,2020-10-15,760.24
F33141,2020-10-08,2020-10-15,135.0
F33142,2020-09-14,2020-10-30,10240.0
F33143,2020-10-16,2020-10-16,2981.6
F33144,2020-10-16,2020-10-16,853.44
F33145,2020-10-13,2020-10-16,708.62
F33146,2020-10-16,2020-11-15,4050.0
F33147,2020-10-19,2020-10-16,450.00000000000006
F33148,2020-10-16,2020-10-16,1272.0
F33149,2020-10-16,2020-10-16,1343.8
F33150,2020-10-16,2020-10-16,1726.4
F33151,2020-10-16,2020-10-16,780.0000000000001
F33152,2020-10-16,2020-10-16,2299.1439000000005
F33153,2020-10-16,2020-10-16,2142.0
F33154,2020-10-19,2020-10-19,3049.0
F33155,2020-10-19,2020-10-19,1584.0000000000002
F33156,2020-10-19,2020-10-19,204.00000000000003
F33157,2020-10-12,2020-10-19,1970.0
F33158,2020-10-19,2020-10-19,667.06
F33159,2020-10-15,2020-10-19,19986.0
F33160,2020-10-19,2020-10-19,1170.0
F33161,2020-06-30,2020-10-19,3892.24
F33162,2020-10-14,2020-10-19,960.0
F33163,2020-10-15,2020-10-19,750.0
F33164,2020-10-19,2020-10-19,1418.95
F33165,2020-10-19,2020-10-19,6003.65
F33166,2020-10-12,2020-10-19,10098.0
F33167,2020-10-16,2020-10-19,1850.0000000000002
F33168,2020-10-13,2020-11-18,3380.0000000000005
F33169,2020-10-12,2020-10-19,1117.85
F33170,2020-10-12,2020-10-19,1117.8500000000001
F33171,2020-10-19,2020-10-19,698.3382000000001
F33172,2020-10-12,2020-11-03,6012.280000000001
F33173,2020-10-13,2020-10-19,1366.2
F33174,2020-10-15,2020-11-18,543.0000000000001
F33175,2020-10-08,2020-10-19,3153.1818000000003
F33176,2020-10-20,2020-10-20,3472.9
F33177,2020-10-07,2020-12-24,4350.0
F33178,2020-10-20,2020-10-20,367.82000000000005
F33179,2020-10-20,2020-10-20,258.6
F33180,2020-10-20,2020-10-20,3338.28
F33181,2020-10-07,2020-10-20,739.9200000000001
F33182,2020-10-20,2020-10-20,418.1
F33183,2020-10-20,2020-10-20,504.00000000000006
F33184,2020-10-20,2020-10-20,2564.7400000000002
F33185,2020-10-20,2020-10-20,1758.6205000000002
F33186,2020-10-20,2020-10-28,5130.0
F33187,2020-09-08,2020-10-20,629.82
F33188,2020-08-19,2020-10-21,1800.0
F33189,2020-10-12,2020-12-20,5880.000000000001
F33190,2020-10-12,2020-12-20,11760.000000000002
F33191,2020-10-21,2020-10-21,900.0000000000001
F33192,2020-10-08,2020-10-21,1164.3
F33193,2020-10-21,2020-11-20,1050.0
F33194,2020-10-21,2020-10-21,112.10000000000001
F33195,2020-10-14,2020-11-05,6872.8
F33196,2020-10-21,2020-10-21,267.27270000000004
